Key,Item Type,Publication Year,Holiday,latitude,longitude,Author,Title,Publication Title,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body
RMZUHWQ3,newspaperArticle,1864,Jewish New Year,40.063962,-80.720915,,[Rosh Hashana Notice],Daily Intelligencer,,2333-8563,,http://chroniclingamerica.loc.gov/lccn/sn84026845/1864-10-01/ed-1/seq-3/#date1=1836&index=42&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Atonement+day&proxdistance=5&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=1,,1864-10-01,6/21/16 21:26,6/22/16 17:05,6/21/16 21:26,,,,,,,,,,,,,"Wheeling, West Virginia",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1864_Daily intelligencer_3.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/TDBM739J/seq-3.html,,,Ohio County (W. Va.)--Newspapers.; West Virginia--Ohio County.--fast--(OCoLC)fst01224107; West Virginia--Wheeling.--fast--(OCoLC)fst01213675; Wheeling (W. Va.)--Newspapers.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z7VNVQUK,newspaperArticle,1865,Jewish New Year,41.345589,-88.842577,,The Jewish Festival of Rosh Haschana,Ottawa Free Trader,,2328-5990,,http://chroniclingamerica.loc.gov/lccn/sn84038582/1865-10-07/ed-1/seq-1/#date1=1836&index=38&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Atonement+Day&proxdistance=5&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=1,,1865-10-07,6/21/16 21:27,6/21/16 21:27,6/21/16 21:27,,,,,,,,,,,,,"Ottawa, Illinois",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1865_The Ottawa free trader.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/XJR23VXT/seq-1.html,,,Illinois--La Salle County.--fast--(OCoLC)fst01213234; Illinois--Ottawa.--fast--(OCoLC)fst01226738; La Salle County (Ill.)--Newspapers.; Ottawa (Ill.)--Newspapers.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739NGIHK,newspaperArticle,1855,Jewish New Year,38.907192,-77.036871,,The Jewish Holidays,Evening Star,,2331-9968,,http://chroniclingamerica.loc.gov/lccn/sn83045462/1855-09-15/ed-1/seq-3/#date1=1836&index=11&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=atonement+day&proxdistance=5&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=2,,1855-09-15,6/21/16 21:27,6/21/16 21:28,6/21/16 21:27,,,,,,,,,,,,,"Washington, D.C.",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1855_Evening star_2.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/GXFZ3RG4/seq-3.html,,,Washington (D.C.)--fast--(OCoLC)fst01204505; Washington (D.C.)--Newspapers.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95KCHIEX,newspaperArticle,1858,Jewish New Year,35.77959,-78.638179,,Jewish New Year,Semi-Weekly Standard,,2372-3017,,http://chroniclingamerica.loc.gov/lccn/sn83045450/1858-09-18/ed-1/seq-2/#date1=1836&index=20&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Atonement+Day&proxdistance=5&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=2,,1858-09-18,6/21/16 21:29,6/21/16 21:29,6/21/16 21:29,,,,,,,"Semi-weekly standard. (Raleigh, N.C.) 1853-18?",,,,,,"Raleigh, North Carolina",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1858_Semi-weekly standard.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/XIEADWE4/seq-2.html,,,North Carolina--Raleigh.--fast--(OCoLC)fst01206341; North Carolina--Wake County.--fast--(OCoLC)fst01204274; Raleigh (N.C.)--Newspapers.; Wake County (N.C.)--Newspapers.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZR2DKSTH,newspaperArticle,1859,Jewish New Year,40.712784,-74.005941,,The Festiva of Rosh Hashanah,New-York Daily Tribune,,2158-2661,,http://chroniclingamerica.loc.gov/lccn/sn83030213/1859-09-30/ed-1/seq-7/#date1=1836&index=47&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Atonement+Day&proxdistance=5&sort=relevance&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=3,,1859-09-30,6/21/16 21:30,6/21/16 21:30,6/21/16 21:30,7,,,,,,,,,,,,"New York, N.Y",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1859_New-York daily tribune_2.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/FPUQWHAA/seq-7.html,,,New York County (N.Y.)--Newspapers.; New York (N.Y.)--Newspapers.; New York (State)--New York County.--fast--(OCoLC)fst01234953; New York (State)--New York.--fast--(OCoLC)fst01204333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUJ4CMMI,newspaperArticle,1862,Jewish New Year,37.540725,-77.436048,,Close of the Jewish New Year Festivals,Richmond Enquirer,,None,,http://chroniclingamerica.loc.gov/lccn/sn84024735/1862-10-21/ed-1/seq-2/#date1=1836&index=2&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Atonement+Day&proxdistance=5&sort=relevance&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=4,,1862-10-21,6/21/16 21:31,6/21/16 21:31,6/21/16 21:31,,,,,,,,,,,,,"Richmond, Virginia",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1862_Richmond enquirer.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/9W7ZKMSC/seq-2.html,,,Henrico County (Va.)--Newspapers.; Richmond County (Va.)--Newspapers.; Richmond (Va.)--Newspapers.; Virginia--Henrico County.--fast--(OCoLC)fst01218953; Virginia--Richmond County.--fast--(OCoLC)fst01223627; Virginia--Richmond.--fast--(OCoLC)fst01205345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MFXR8EJU,newspaperArticle,1858,Jewish New Year,39.290385,-76.612189,,The Hebrew Year,The Daily Exchange,,2378-0509,,http://chroniclingamerica.loc.gov/lccn/sn83009573/1858-09-10/ed-1/seq-1/#date1=1836&index=48&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Atonement+Day&proxdistance=5&sort=relevance&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=3,,1858-09-10,6/21/16 21:31,6/21/16 21:31,6/21/16 21:31,,,,,,,,,,,,,"Baltimore, Maryland",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1858_The daily exchange.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/JSC6FI28/seq-1.html,,,Baltimore (Md.)--Newspapers.; Maryland--Baltimore.--fast--(OCoLC)fst01204292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GMZDVITE,newspaperArticle,1858,Jewish New Year,38.804836,-77.046921,,The Jewish New Year – Commencement of the Festival,Alexandria Gazette,,1946-6153,,http://chroniclingamerica.loc.gov/lccn/sn85025007/1858-09-11/ed-1/seq-2/#date1=1836&index=39&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Atonement+day&proxdistance=5&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=2,,1858-09-11,6/21/16 21:33,6/21/16 21:33,6/21/16 21:33,,,,,,,,,,,,,"Alexandria, Virginia",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1858_Alexandria gazette_3.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/9XJ2M3W8/seq-2.html,,,Alexandria County (Va.)--Newspapers.; Alexandria (Va.)--Newspapers.; Virginia--Alexandria County.--fast--(OCoLC)fst01225052; Virginia--Alexandria.--fast--(OCoLC)fst01206236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WQJESEKX,newspaperArticle,1855,Jewish New Year,39.768403,-86.158068,,The Jewish Holidays,Weekly Indiana State Sentinel,,2334-5691,,http://chroniclingamerica.loc.gov/lccn/sn82014286/1855-09-27/ed-1/seq-2/#date1=1836&index=39&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=atonement+day&proxdistance=5&sort=relevance&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=3,,1855-09-27,6/21/16 21:33,6/21/16 21:34,6/21/16 21:33,,,,,,,,,,,,,"Indianapolis, Indiana",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1855_Weekly Indiana State sentinel_3.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/6G6S92QE/seq-2.html,,,Indiana--Indianapolis.--fast--(OCoLC)fst01205182; Indianapolis (Ind.)--Newspapers.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C8GH94TX,newspaperArticle,1858,Jewish New Year,38.804836,-77.046921,,Jewish Celebration of the New Year,Alexandria Gazette,,1946-6153,,http://chroniclingamerica.loc.gov/lccn/sn85025007/1858-09-11/ed-1/seq-3/#date1=1836&index=39&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Atone+day&proxdistance=5&sort=relevance&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=4,,1858-09-11,6/21/16 21:34,6/21/16 21:34,6/21/16 21:34,,,,,,,,,,,,,"Alexandria, Virginia",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1858_Alexandria gazette_4.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/8Z7HZISH/seq-3.html,,,Alexandria County (Va.)--Newspapers.; Alexandria (Va.)--Newspapers.; Virginia--Alexandria County.--fast--(OCoLC)fst01225052; Virginia--Alexandria.--fast--(OCoLC)fst01206236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39M5WJCM,newspaperArticle,1863,Jewish New Year,34.225726,-77.94471,,[Rosh Hashana Notice],Wilmington Journal,,2379-0296,,http://chroniclingamerica.loc.gov/lccn/sn84026536/1863-09-17/ed-1/seq-2/#date1=1836&index=16&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Atonement+day&proxdistance=5&sort=relevance&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=3,,1863-09-17,6/21/16 21:35,6/22/16 17:05,6/21/16 21:35,,,,,,,,,,,,,"Wilmington, North Carolina",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1863_Wilmington journal_2.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/39EWJKFP/seq-2.html,,,New Hanover County (N.C.)--Newspapers.; North Carolina--New Hanover County.--fast--(OCoLC)fst01210030; North Carolina--Wilmington.--fast--(OCoLC)fst01210117; Wilmington (N.C.)--Newspapers.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PQ5B85NT,newspaperArticle,1856,Jewish New Year,40.712784,-74.005941,,Jewish New Year,New-York Daily Tribune,,2158-2661,,http://chroniclingamerica.loc.gov/lccn/sn83030213/1856-09-30/ed-1/seq-7/#date1=1836&index=33&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=atonement+day&proxdistance=5&sort=relevance&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=3,,1856-09-30,6/21/16 21:35,6/21/16 21:36,6/21/16 21:35,7,,,,,,,,,,,,"New York, N.Y",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1856_New-York daily tribune.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/A4VUPHXT/seq-7.html,,,New York County (N.Y.)--Newspapers.; New York (N.Y.)--Newspapers.; New York (State)--New York County.--fast--(OCoLC)fst01234953; New York (State)--New York.--fast--(OCoLC)fst01204333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MG6G553H,newspaperArticle,1850,Jewish New Year,40.712784,-74.005941,,Jewish Holy-Days,New-York Daily Tribune,,2158-2661,,http://chroniclingamerica.loc.gov/lccn/sn83030213/1850-09-21/ed-1/seq-3/#date1=1836&index=32&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Atonement+Day&proxdistance=5&sort=relevance&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=3,,1850-09-21,6/21/16 21:36,6/21/16 21:36,6/21/16 21:36,3,,,,,,,,,,,,"New York, N.Y",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1850_New-York daily tribune_2.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/BJ6N8VXQ/seq-3.html,,,New York County (N.Y.)--Newspapers.; New York (N.Y.)--Newspapers.; New York (State)--New York County.--fast--(OCoLC)fst01234953; New York (State)--New York.--fast--(OCoLC)fst01204333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NWJ2N38D,newspaperArticle,1856,Jewish New Year,40.712784,-74.005941,,City Intelligence,The New York Herald,,None,,http://chroniclingamerica.loc.gov/lccn/sn83030313/1856-09-30/ed-1/seq-3/#date1=1836&index=4&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Atonement+Day&proxdistance=5&sort=relevance&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=4,,1856-09-30,6/21/16 21:37,6/21/16 21:37,6/21/16 21:37,3,,,,,,,,,,,,"New York, N.Y",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1856_The New York herald_3.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/FTDJNBJZ/seq-3.html,,,New York County (N.Y.)--Newspapers.; New York (N.Y.)--Newspapers.; New York (State)--New York County.--fast--(OCoLC)fst01234953; New York (State)--New York.--fast--(OCoLC)fst01204333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U6HCWE7T,newspaperArticle,1864,Jewish New Year,38.907192,-77.036871,,The Jewish New Year,Daily National Republican,,2158-2831,,http://chroniclingamerica.loc.gov/lccn/sn86053570/1864-10-01/ed-1/seq-2/#date1=1836&index=2&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Atonement+Day&proxdistance=5&sort=relevance&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=3,,1864-10-01,6/21/16 21:38,6/21/16 21:38,6/21/16 21:38,,,,,,,,,,,,,"Washington, D.C.",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1864_Daily national Republican_2.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/VACGRXF8/seq-2.html,,,Washington (D.C.)--fast--(OCoLC)fst01204505; Washington (D.C.)--Newspapers.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7JTZRFCF,newspaperArticle,1854,Jewish New Year,38.907192,-77.036871,,The Hebrew New Year,Daily Evening Star,,2328-5907,,http://chroniclingamerica.loc.gov/lccn/sn83045461/1854-09-23/ed-1/seq-3/#date1=1836&index=1&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=atonement+day&proxdistance=5&sort=relevance&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=3,,1854-09-23,6/21/16 21:39,6/21/16 21:39,6/21/16 21:39,,,,,,,,,,,,,"Washington, D.C.",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1854_Daily evening star_4.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/9ZNRHI6G/seq-3.html,,,Washington (D.C.)--fast--(OCoLC)fst01204505; Washington (D.C.)--Newspapers.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XES8VZ2U,newspaperArticle,1861,Jewish New Year,38.907192,-77.036871,,The Jewish Feast of Rosh Hashana,The National Republican,,2158-8899,,http://chroniclingamerica.loc.gov/lccn/sn82014760/1861-09-06/ed-1/seq-3/#date1=1836&index=11&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Atonement+Day&proxdistance=5&sort=relevance&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=3,,1861-09-06,6/21/16 21:40,6/21/16 21:40,6/21/16 21:40,,,,,,,,,,,,,"Washington, D.C.",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1861_The national Republican_3.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/JSHN6RSN/seq-3.html,,,Washington (D.C.)--fast--(OCoLC)fst01204505; Washington (D.C.)--Newspapers.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W95WPHMC,newspaperArticle,1854,Jewish New Year,40.712784,-74.005941,,The Hebrew New Year,New-York Daily Tribune,,2158-2661,,http://chroniclingamerica.loc.gov/lccn/sn83030213/1854-09-25/ed-1/seq-5/#date1=1836&index=32&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Atone+Day&proxdistance=5&sort=relevance&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=4,,1854-09-25,6/21/16 21:41,6/21/16 21:41,6/21/16 21:41,5,,,,,,,,,,,,New York City,eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1854_New-York daily tribune_2.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/BMTVKXX6/seq-5.html,,,New York County (N.Y.)--Newspapers.; New York (N.Y.)--Newspapers.; New York (State)--New York County.--fast--(OCoLC)fst01234953; New York (State)--New York.--fast--(OCoLC)fst01204333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5H9GFUGN,newspaperArticle,1858,Jewish New Year,38.907192,-77.036871,,Jewish New Year,The Washington Union,,None,,http://chroniclingamerica.loc.gov/lccn/sn82006534/1858-09-11/ed-1/seq-3/#date1=1836&index=19&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Atonement+Day&proxdistance=5&sort=relevance&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=3,,1858-09-11,6/21/16 21:42,6/21/16 21:42,6/21/16 21:42,,,,,,,,,,,,,"Washington, D.C.",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1858_The Washington union_3.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/REH66DJC/seq-3.html,,,Washington (D.C.)--fast--(OCoLC)fst01204505; Washington (D.C.)--Newspapers.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FJGPFQPC,newspaperArticle,1854,Jewish New Year,40.063962,-80.720915,,Jewish Celebration,Wheeling Daily Intelligencer,,2333-858X,,http://chroniclingamerica.loc.gov/lccn/sn86092535/1854-10-03/ed-1/seq-3/#date1=1836&index=38&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Atonement+Day&proxdistance=5&sort=relevance&state=&rows=50&ortext=&proxtext=&phrasetext=day+of+atonement&andtext=&dateFilterType=range&page=3,,1854-10-03,6/21/16 21:42,6/21/16 21:43,6/21/16 21:42,,,,,,,,,,,,,"Wheeling, West Virginia",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1854_Wheeling daily intelligencer.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/JWN5WGHJ/seq-3.html,,,Ohio County (W. Va.)--Newspapers.; West Virginia--Ohio County.--fast--(OCoLC)fst01224107; West Virginia--Wheeling.--fast--(OCoLC)fst01213675; Wheeling (W. Va.)--Newspapers.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G4C4H9X9,newspaperArticle,1865,Day of Atonement,38.804836,-77.046921,,The Jewish Day of Atonement,Alexandria Gazette,,1946-6153,,http://chroniclingamerica.loc.gov/lccn/sn85025007/1865-09-30/ed-1/seq-2/#date1=1836&index=0&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Kippur+Yom&proxdistance=5&state=&rows=20&ortext=&proxtext=&phrasetext=yom+kippur&andtext=&dateFilterType=range&page=1,,1865-09-30,6/20/16 20:14,6/20/16 20:17,6/20/16 20:14,,,,,,,,,,,,,"Alexandria, Virginia",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1865_Alexandria gazette_2.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/64THA7EK/seq-2.html,,,Alexandria County (Va.)--Newspapers.; Alexandria (Va.)--Newspapers.; Virginia--Alexandria County.--fast--(OCoLC)fst01225052; Virginia--Alexandria.--fast--(OCoLC)fst01206236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UD7T4A9V,newspaperArticle,1865,Day of Atonement,39.758948,-84.191607,,Jewish Festival,Dayton Daily Empire,,2327-1493,,http://chroniclingamerica.loc.gov/lccn/sn85026002/1865-09-29/ed-1/seq-3/#date1=1836&index=1&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Kippur+Yom&proxdistance=5&state=&rows=20&ortext=&proxtext=&phrasetext=yom+kippur&andtext=&dateFilterType=range&page=1,,1865-09-29,6/20/16 20:18,6/20/16 20:34,6/20/16 20:18,,,,,,,,,,,,,"Dayton, Ohio",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1865_Dayton daily empire.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/PHKGZNCM/seq-3.html,,,Dayton (Ohio)--Newspapers.; Ohio--Dayton.--fast--(OCoLC)fst01204702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TMIX9GCJ,newspaperArticle,1865,Day of Atonement,39.290385,-76.612189,,[Yom Kippur Notice],Baltimore Daily Commercial,,2378-0444,,http://chroniclingamerica.loc.gov/lccn/sn83009569/1865-10-02/ed-1/seq-1/#date1=1836&index=4&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Kippur+Yom&proxdistance=5&state=&rows=20&ortext=&proxtext=&phrasetext=yom+kippur&andtext=&dateFilterType=range&page=1,,1865-10-02,6/20/16 20:34,6/20/16 20:35,6/20/16 20:34,,,,,,,,,,,,,"Baltimore, Maryland",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1865_Baltimore daily commercial_2.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/5NAWIH55/seq-1.html,,,Baltimore (Md.)--Newspapers.; Maryland--Baltimore.--fast--(OCoLC)fst01204292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IJZ9KXPU,newspaperArticle,1865,Day of Atonement,40.712784,-74.005941,,The Day of Atonement,New-York Daily Tribune,,2158-2661,,http://chroniclingamerica.loc.gov/lccn/sn83030213/1865-09-29/ed-1/seq-8/#date1=1836&index=3&date2=1865&searchType=advanced&language=&sequence=0&lccn=&words=Kippur+Yom&proxdistance=5&state=&rows=20&ortext=&proxtext=&phrasetext=yom+kippur&andtext=&dateFilterType=range&page=1,,1865-09-29,6/20/16 20:35,6/20/16 20:36,6/20/16 20:35,8,,,,,,,,,,,,"New York, N.Y",eng,,,,,chroniclingamerica.loc.gov,,,,/Users/lauranewmaneckstein/Documents/Zotero/1865_New-York daily tribune.pdf; /Users/lauranewmaneckstein/Library/Application Support/Zotero/Profiles/n03l5k21.default/zotero/storage/UXKHMARJ/seq-8.html,,,New York County (N.Y.)--Newspapers.; New York (N.Y.)--Newspapers.; New York (State)--New York County.--fast--(OCoLC)fst01234953; New York (State)--New York.--fast--(OCoLC)fst01204333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
